465,2022-07-30 15:18:36,-87,-58,玄関,1
468,2022-07-30 15:18:39,-85,-110,リビング,2
471,2022-07-30 15:18:42,-34,-110,リビング,2
474,2022-07-30 15:18:45,-80,-110,リビング,2
477,2022-07-30 15:18:48,-110,-110,圏外,0
480,2022-07-30 15:18:51,-110,-59,玄関,1
483,2022-07-30 15:18:54,-110,-110,圏外,0
486,2022-07-30 15:18:57,-110,-110,圏外,0
489,2022-07-30 15:19:00,-33,-56,リビング,2
492,2022-07-30 15:19:03,-87,-110,リビング,2
495,2022-07-30 15:19:06,-34,-53,リビング,2
498,2022-07-30 15:19:09,-41,-110,リビング,2
501,2022-07-30 15:19:12,-57,-110,リビング,2
504,2022-07-30 15:19:15,-86,-110,リビング,2
507,2022-07-30 15:19:18,-110,-110,圏外,0
510,2022-07-30 15:19:21,-34,-110,リビング,2
513,2022-07-30 15:19:24,-92,-110,リビング,2
516,2022-07-30 15:19:27,-86,-110,リビング,2
519,2022-07-30 15:19:30,-86,-110,リビング,2
522,2022-07-30 15:19:33,-34,-54,リビング,2
525,2022-07-30 15:19:36,-85,-110,リビング,2
528,2022-07-30 15:19:39,-85,-53,玄関,1
531,2022-07-30 15:19:42,-85,-110,リビング,2
534,2022-07-30 15:19:45,-91,-110,リビング,2
537,2022-07-30 15:19:48,-82,-110,リビング,2
540,2022-07-30 15:19:51,-34,-54,リビング,2
543,2022-07-30 15:19:54,-85,-110,リビング,2
546,2022-07-30 15:19:57,-82,-110,リビング,2
549,2022-07-30 15:20:00,-38,-110,リビング,2
552,2022-07-30 15:20:03,-85,-110,リビング,2
555,2022-07-30 15:20:06,-48,-110,リビング,2
558,2022-07-30 15:20:09,-33,-57,リビング,2
561,2022-07-30 15:20:12,-84,-55,玄関,1
564,2022-07-30 15:20:15,-110,-110,圏外,0
567,2022-07-30 15:20:18,-34,-59,リビング,2
570,2022-07-30 15:20:21,-34,-110,リビング,2
573,2022-07-30 15:20:24,-86,-57,玄関,1
576,2022-07-30 15:20:27,-35,-110,リビング,2
579,2022-07-30 15:20:30,-83,-110,リビング,2
582,2022-07-30 15:20:33,-110,-110,圏外,0
585,2022-07-30 15:20:36,-110,-58,玄関,1
588,2022-07-30 15:20:39,-40,-110,リビング,2
591,2022-07-30 15:20:42,-41,-110,リビング,2
594,2022-07-30 15:20:45,-91,-110,リビング,2
597,2022-07-30 15:20:48,-32,-61,リビング,2
600,2022-07-30 15:20:51,-33,-56,リビング,2
603,2022-07-30 15:20:54,-110,-58,玄関,1
606,2022-07-30 15:20:57,-110,-58,玄関,1
609,2022-07-30 15:21:00,-40,-59,リビング,2
612,2022-07-30 15:21:03,-39,-59,リビング,2
615,2022-07-30 15:21:06,-54,-110,リビング,2
618,2022-07-30 15:21:09,-34,-110,リビング,2
621,2022-07-30 15:21:12,-83,-110,リビング,2
624,2022-07-30 15:21:15,-33,-54,リビング,2
627,2022-07-30 15:21:18,-85,-110,リビング,2
630,2022-07-30 15:21:21,-96,-59,玄関,1
633,2022-07-30 15:21:24,-58,-110,リビング,2
636,2022-07-30 15:21:27,-87,-110,リビング,2
639,2022-07-30 15:21:30,-39,-54,リビング,2
642,2022-07-30 15:21:33,-83,-110,リビング,2
645,2022-07-30 15:21:36,-84,-110,リビング,2
648,2022-07-30 15:21:39,-83,-110,リビング,2
651,2022-07-30 15:21:42,-110,-110,圏外,0
654,2022-07-30 15:21:45,-92,-110,リビング,2
657,2022-07-30 15:21:48,-33,-58,リビング,2
660,2022-07-30 15:21:51,-33,-61,リビング,2
663,2022-07-30 15:21:54,-82,-110,リビング,2
666,2022-07-30 15:21:57,-84,-110,リビング,2
669,2022-07-30 15:22:00,-33,-57,リビング,2
672,2022-07-30 15:22:03,-93,-110,リビング,2
675,2022-07-30 15:22:06,-41,-110,リビング,2
678,2022-07-30 15:22:09,-31,-57,リビング,2
681,2022-07-30 15:22:12,-33,-58,リビング,2
684,2022-07-30 15:22:15,-34,-53,リビング,2
687,2022-07-30 15:22:18,-35,-69,リビング,2
690,2022-07-30 15:22:21,-34,-61,リビング,2
693,2022-07-30 15:22:24,-96,-110,リビング,2
696,2022-07-30 15:22:27,-85,-110,リビング,2
699,2022-07-30 15:22:30,-32,-56,リビング,2
702,2022-07-30 15:22:33,-35,-54,リビング,2
705,2022-07-30 15:22:36,-85,-110,リビング,2
708,2022-07-30 15:22:39,-83,-110,リビング,2
711,2022-07-30 15:22:42,-37,-110,リビング,2
714,2022-07-30 15:22:45,-85,-110,リビング,2
717,2022-07-30 15:22:48,-82,-110,リビング,2
720,2022-07-30 15:22:51,-51,-65,リビング,2
723,2022-07-30 15:22:54,-110,-110,圏外,0
726,2022-07-30 15:22:57,-41,-110,リビング,2
729,2022-07-30 15:23:00,-50,-66,リビング,2
732,2022-07-30 15:23:03,-85,-110,リビング,2
735,2022-07-30 15:23:06,-49,-110,リビング,2
738,2022-07-30 15:23:09,-51,-61,リビング,2
741,2022-07-30 15:23:12,-83,-110,リビング,2
744,2022-07-30 15:23:15,-83,-110,リビング,2
747,2022-07-30 15:23:18,-90,-110,リビング,2
750,2022-07-30 15:23:21,-86,-72,玄関,1
753,2022-07-30 15:23:24,-85,-58,玄関,1
756,2022-07-30 15:23:27,-110,-110,圏外,0
759,2022-07-30 15:23:30,-85,-110,リビング,2
762,2022-07-30 15:23:33,-83,-110,リビング,2
765,2022-07-30 15:23:36,-94,-110,リビング,2
768,2022-07-30 15:23:39,-94,-110,リビング,2
771,2022-07-30 15:23:42,-110,-110,圏外,0
774,2022-07-30 15:23:45,-93,-110,リビング,2
777,2022-07-30 15:23:48,-85,-110,リビング,2
780,2022-07-30 15:23:51,-33,-53,リビング,2
783,2022-07-30 15:23:54,-83,-110,リビング,2
786,2022-07-30 15:23:57,-92,-110,リビング,2
789,2022-07-30 15:24:00,-38,-110,リビング,2
792,2022-07-30 15:24:03,-90,-110,リビング,2
795,2022-07-30 15:24:06,-33,-110,リビング,2
798,2022-07-30 15:24:09,-32,-110,リビング,2
