hostname,count,time,rssi
ohashi01,1635,2022-07-30 15:38:06,-16
ohashi01,1641,2022-07-30 15:38:12,-60
ohashi01,1644,2022-07-30 15:38:15,-58
ohashi01,1653,2022-07-30 15:38:24,-13
ohashi01,1656,2022-07-30 15:38:27,-13
ohashi01,1674,2022-07-30 15:38:45,-13
ohashi01,1677,2022-07-30 15:38:48,-13
ohashi01,1692,2022-07-30 15:39:03,-13
ohashi01,1704,2022-07-30 15:39:15,-13
ohashi01,1713,2022-07-30 15:39:24,-13
ohashi01,1716,2022-07-30 15:39:27,-13
ohashi01,1725,2022-07-30 15:39:36,-60
ohashi01,1728,2022-07-30 15:39:39,-58
ohashi01,1731,2022-07-30 15:39:42,-58
ohashi01,1740,2022-07-30 15:39:51,-28
ohashi01,1749,2022-07-30 15:40:00,-13
ohashi01,1779,2022-07-30 15:40:30,-4
ohashi01,1782,2022-07-30 15:40:33,-13
ohashi01,1920,2022-07-30 15:42:51,-13
ohashi01,1926,2022-07-30 15:42:57,-13
ohashi01,1932,2022-07-30 15:43:03,-13
ohashi01,1938,2022-07-30 15:43:09,-23
ohashi01,1950,2022-07-30 15:43:21,-13
ohashi01,1971,2022-07-30 15:43:42,-28
ohashi01,1983,2022-07-30 15:43:54,-58
ohashi01,1986,2022-07-30 15:43:57,-16
ohashi01,1995,2022-07-30 15:44:06,-41
ohashi01,2001,2022-07-30 15:44:12,-13
ohashi01,2013,2022-07-30 15:44:24,-13
ohashi01,2016,2022-07-30 15:44:27,-16
ohashi01,2028,2022-07-30 15:44:39,-56
ohashi01,2031,2022-07-30 15:44:42,-60
ohashi01,2043,2022-07-30 15:44:54,-16
ohashi01,2046,2022-07-30 15:44:57,-56
ohashi01,2061,2022-07-30 15:45:12,-13
ohashi01,2079,2022-07-30 15:45:30,-13
ohashi01,2082,2022-07-30 15:45:33,-13
ohashi01,2085,2022-07-30 15:45:36,-13
ohashi01,2103,2022-07-30 15:45:54,-16
ohashi01,2106,2022-07-30 15:45:57,-16
ohashi01,2115,2022-07-30 15:46:06,-16
ohashi01,2130,2022-07-30 15:46:21,-13
ohashi01,2133,2022-07-30 15:46:24,-56
ohashi01,2148,2022-07-30 15:46:39,-13
ohashi01,2151,2022-07-30 15:46:42,-21
ohashi01,2163,2022-07-30 15:46:54,-13
