hostname,count,time,rssi
ohashi02,720,2022-07-30 18:30:21,-56
ohashi02,723,2022-07-30 18:30:24,-64
ohashi02,726,2022-07-30 18:30:27,-63
ohashi02,729,2022-07-30 18:30:30,-65
ohashi02,732,2022-07-30 18:30:33,-71
ohashi02,738,2022-07-30 18:30:39,-58
ohashi02,741,2022-07-30 18:30:42,-73
ohashi02,753,2022-07-30 18:30:54,-70
ohashi02,762,2022-07-30 18:31:03,-57
ohashi02,771,2022-07-30 18:31:12,-63
ohashi02,774,2022-07-30 18:31:15,-62
ohashi02,777,2022-07-30 18:31:18,-57
ohashi02,780,2022-07-30 18:31:21,-66
ohashi02,783,2022-07-30 18:31:24,-72
ohashi02,786,2022-07-30 18:31:27,-61
ohashi02,795,2022-07-30 18:31:36,-65
ohashi02,801,2022-07-30 18:31:42,-62
ohashi02,804,2022-07-30 18:31:45,-68
ohashi02,810,2022-07-30 18:31:51,-57
ohashi02,813,2022-07-30 18:31:54,-68
ohashi02,816,2022-07-30 18:31:57,-61
ohashi02,819,2022-07-30 18:32:00,-61
ohashi02,822,2022-07-30 18:32:03,-66
ohashi02,825,2022-07-30 18:32:06,-57
ohashi02,840,2022-07-30 18:32:21,-57
ohashi02,846,2022-07-30 18:32:27,-68
ohashi02,849,2022-07-30 18:32:30,-71
ohashi02,852,2022-07-30 18:32:33,-66
ohashi02,855,2022-07-30 18:32:36,-58
ohashi02,858,2022-07-30 18:32:39,-65
ohashi02,879,2022-07-30 18:33:00,-58
ohashi02,885,2022-07-30 18:33:06,-61
ohashi02,888,2022-07-30 18:33:09,-70
ohashi02,894,2022-07-30 18:33:15,-57
ohashi02,897,2022-07-30 18:33:18,-66
ohashi02,900,2022-07-30 18:33:21,-80
ohashi02,903,2022-07-30 18:33:24,-71
ohashi02,906,2022-07-30 18:33:27,-61
ohashi02,915,2022-07-30 18:33:36,-57
ohashi02,918,2022-07-30 18:33:39,-65
ohashi02,921,2022-07-30 18:33:42,-68
ohashi02,924,2022-07-30 18:33:45,-71
ohashi02,927,2022-07-30 18:33:48,-61
ohashi02,930,2022-07-30 18:33:51,-66
ohashi02,936,2022-07-30 18:33:57,-68
ohashi02,939,2022-07-30 18:34:00,-71
ohashi02,954,2022-07-30 18:34:15,-74
ohashi02,957,2022-07-30 18:34:18,-66
ohashi02,960,2022-07-30 18:34:21,-67
ohashi02,963,2022-07-30 18:34:24,-71
ohashi02,966,2022-07-30 18:34:27,-68
ohashi02,978,2022-07-30 18:34:39,-69
ohashi02,987,2022-07-30 18:34:48,-59
ohashi02,993,2022-07-30 18:34:54,-63
ohashi02,999,2022-07-30 18:35:00,-57
ohashi02,1002,2022-07-30 18:35:03,-63
ohashi02,1005,2022-07-30 18:35:06,-62
ohashi02,1011,2022-07-30 18:35:12,-59
ohashi02,1014,2022-07-30 18:35:15,-57
ohashi02,1023,2022-07-30 18:35:24,-70
ohashi02,1026,2022-07-30 18:35:27,-62
ohashi02,1029,2022-07-30 18:35:30,-71
ohashi02,1047,2022-07-30 18:35:48,-66
ohashi02,1050,2022-07-30 18:35:51,-58
ohashi02,1053,2022-07-30 18:35:54,-68
ohashi02,1056,2022-07-30 18:35:57,-68
ohashi02,1059,2022-07-30 18:36:00,-72
ohashi02,1062,2022-07-30 18:36:03,-63
ohashi02,1065,2022-07-30 18:36:06,-62
ohashi02,1068,2022-07-30 18:36:09,-63
ohashi02,1071,2022-07-30 18:36:12,-67
ohashi02,1074,2022-07-30 18:36:15,-73
ohashi02,1077,2022-07-30 18:36:18,-62
ohashi02,1083,2022-07-30 18:36:24,-69
ohashi02,1092,2022-07-30 18:36:33,-59
ohashi02,1107,2022-07-30 18:36:48,-60
ohashi02,1113,2022-07-30 18:36:54,-71
ohashi02,1119,2022-07-30 18:37:00,-61
ohashi02,1122,2022-07-30 18:37:03,-63
ohashi02,1125,2022-07-30 18:37:06,-61
ohashi02,1140,2022-07-30 18:37:21,-62
ohashi02,1143,2022-07-30 18:37:24,-61
ohashi02,1173,2022-07-30 18:37:54,-60
ohashi02,1179,2022-07-30 18:38:00,-62
ohashi02,1185,2022-07-30 18:38:06,-60
ohashi02,1194,2022-07-30 18:38:15,-66
ohashi02,1197,2022-07-30 18:38:18,-61
ohashi02,1200,2022-07-30 18:38:21,-79
ohashi02,1203,2022-07-30 18:38:24,-61
ohashi02,1206,2022-07-30 18:38:27,-65
ohashi02,1233,2022-07-30 18:38:54,-68
ohashi02,1242,2022-07-30 18:39:03,-61
ohashi02,1245,2022-07-30 18:39:06,-68
ohashi02,1248,2022-07-30 18:39:09,-78
ohashi02,1251,2022-07-30 18:39:12,-62
ohashi02,1254,2022-07-30 18:39:15,-60
ohashi02,1257,2022-07-30 18:39:18,-62
ohashi02,1260,2022-07-30 18:39:21,-62
ohashi02,1263,2022-07-30 18:39:24,-75
ohashi02,1266,2022-07-30 18:39:27,-69
ohashi02,1269,2022-07-30 18:39:30,-68
ohashi02,1272,2022-07-30 18:39:33,-64
ohashi02,1275,2022-07-30 18:39:36,-61
ohashi02,1278,2022-07-30 18:39:39,-61
ohashi02,1281,2022-07-30 18:39:42,-68
ohashi02,1284,2022-07-30 18:39:45,-70
ohashi02,1290,2022-07-30 18:39:51,-70
ohashi02,1293,2022-07-30 18:39:54,-64
ohashi02,1296,2022-07-30 18:39:57,-71
ohashi02,1302,2022-07-30 18:40:03,-69
ohashi02,1305,2022-07-30 18:40:06,-67
ohashi02,1308,2022-07-30 18:40:09,-67
ohashi02,1311,2022-07-30 18:40:12,-70
ohashi02,1314,2022-07-30 18:40:15,-62
ohashi02,1317,2022-07-30 18:40:18,-68
ohashi02,1329,2022-07-30 18:40:30,-61
ohashi02,1338,2022-07-30 18:40:39,-68
ohashi02,1341,2022-07-30 18:40:42,-67
ohashi02,1344,2022-07-30 18:40:45,-61
ohashi02,1365,2022-07-30 18:41:06,-71
ohashi02,1368,2022-07-30 18:41:09,-61
ohashi02,1380,2022-07-30 18:41:21,-61
ohashi02,1383,2022-07-30 18:41:24,-75
ohashi02,1386,2022-07-30 18:41:27,-70
ohashi02,1389,2022-07-30 18:41:30,-69
ohashi02,1392,2022-07-30 18:41:33,-64
ohashi02,1395,2022-07-30 18:41:36,-61
ohashi02,1398,2022-07-30 18:41:39,-70
ohashi02,1401,2022-07-30 18:41:42,-69
ohashi02,1410,2022-07-30 18:41:51,-74
ohashi02,1416,2022-07-30 18:41:57,-64
ohashi02,1419,2022-07-30 18:42:00,-72
ohashi02,1422,2022-07-30 18:42:03,-61
ohashi02,1425,2022-07-30 18:42:06,-70
ohashi02,1428,2022-07-30 18:42:09,-70
ohashi02,1434,2022-07-30 18:42:15,-61
ohashi02,1440,2022-07-30 18:42:21,-70
ohashi02,1443,2022-07-30 18:42:24,-69
ohashi02,1452,2022-07-30 18:42:33,-63
ohashi02,1476,2022-07-30 18:42:57,-69
ohashi02,1479,2022-07-30 18:43:00,-63
ohashi02,1482,2022-07-30 18:43:03,-67
ohashi02,1491,2022-07-30 18:43:12,-61
ohashi02,1500,2022-07-30 18:43:21,-80
ohashi02,1503,2022-07-30 18:43:24,-66
ohashi02,1539,2022-07-30 18:44:00,-68
ohashi02,1545,2022-07-30 18:44:06,-62
ohashi02,1548,2022-07-30 18:44:09,-76
ohashi02,1551,2022-07-30 18:44:12,-71
ohashi02,1554,2022-07-30 18:44:15,-70
ohashi02,1557,2022-07-30 18:44:18,-72
ohashi02,1563,2022-07-30 18:44:24,-68
ohashi02,1566,2022-07-30 18:44:27,-61
ohashi02,1569,2022-07-30 18:44:30,-74
ohashi02,1572,2022-07-30 18:44:33,-71
ohashi02,1575,2022-07-30 18:44:36,-67
ohashi02,1578,2022-07-30 18:44:39,-64
ohashi02,1590,2022-07-30 18:44:51,-74
ohashi02,1593,2022-07-30 18:44:54,-72
ohashi02,1596,2022-07-30 18:44:57,-70
ohashi02,1602,2022-07-30 18:45:03,-60
ohashi02,1605,2022-07-30 18:45:06,-61
ohashi02,1608,2022-07-30 18:45:09,-69
ohashi02,1611,2022-07-30 18:45:12,-62
ohashi02,1620,2022-07-30 18:45:21,-64
ohashi02,1623,2022-07-30 18:45:24,-71
ohashi02,1626,2022-07-30 18:45:27,-73
ohashi02,1629,2022-07-30 18:45:30,-63
ohashi02,1650,2022-07-30 18:45:51,-73
ohashi02,1659,2022-07-30 18:46:00,-73
ohashi02,1668,2022-07-30 18:46:09,-60
ohashi02,1680,2022-07-30 18:46:21,-60
ohashi02,1683,2022-07-30 18:46:24,-62
ohashi02,1686,2022-07-30 18:46:27,-63
ohashi02,1689,2022-07-30 18:46:30,-63
ohashi02,1692,2022-07-30 18:46:33,-73
ohashi02,1695,2022-07-30 18:46:36,-60
ohashi02,1698,2022-07-30 18:46:39,-60
ohashi02,1707,2022-07-30 18:46:48,-62
ohashi02,1713,2022-07-30 18:46:54,-67
ohashi02,1719,2022-07-30 18:47:00,-60
ohashi02,1722,2022-07-30 18:47:03,-60
ohashi02,1728,2022-07-30 18:47:09,-64
ohashi02,1731,2022-07-30 18:47:12,-63
ohashi02,1734,2022-07-30 18:47:15,-61
ohashi02,1743,2022-07-30 18:47:24,-62
ohashi02,1746,2022-07-30 18:47:27,-68
ohashi02,1758,2022-07-30 18:47:39,-62
ohashi02,1761,2022-07-30 18:47:42,-61
ohashi02,1767,2022-07-30 18:47:48,-60
ohashi02,1770,2022-07-30 18:47:51,-62
ohashi02,1773,2022-07-30 18:47:54,-62
ohashi02,1782,2022-07-30 18:48:03,-60
ohashi02,1788,2022-07-30 18:48:09,-63
ohashi02,1791,2022-07-30 18:48:12,-62
ohashi02,1800,2022-07-30 18:48:21,-60
ohashi02,1800,2022-07-30 18:48:21,-75
ohashi02,1803,2022-07-30 18:48:24,-60
ohashi02,1818,2022-07-30 18:48:39,-61
ohashi02,1821,2022-07-30 18:48:42,-62
ohashi02,1824,2022-07-30 18:48:45,-62
ohashi02,1827,2022-07-30 18:48:48,-63
ohashi02,1830,2022-07-30 18:48:51,-75
ohashi02,1836,2022-07-30 18:48:57,-64
ohashi02,1839,2022-07-30 18:49:00,-67
ohashi02,1842,2022-07-30 18:49:03,-63
ohashi02,1845,2022-07-30 18:49:06,-63
ohashi02,1848,2022-07-30 18:49:09,-62
ohashi02,1851,2022-07-30 18:49:12,-77
ohashi02,1863,2022-07-30 18:49:24,-64
ohashi02,1866,2022-07-30 18:49:27,-58
ohashi02,1878,2022-07-30 18:49:39,-61
ohashi02,1887,2022-07-30 18:49:48,-67
ohashi02,1899,2022-07-30 18:50:00,-70
ohashi02,1923,2022-07-30 18:50:24,-71
ohashi02,1944,2022-07-30 18:50:45,-80
ohashi02,1944,2022-07-30 18:50:45,-59
ohashi02,1950,2022-07-30 18:50:51,-59
ohashi02,1953,2022-07-30 18:50:54,-62
ohashi02,1956,2022-07-30 18:50:57,-62
ohashi02,1959,2022-07-30 18:51:00,-61
ohashi02,1962,2022-07-30 18:51:03,-60
ohashi02,1980,2022-07-30 18:51:21,-63
ohashi02,1986,2022-07-30 18:51:27,-59
ohashi02,1989,2022-07-30 18:51:30,-60
ohashi02,1992,2022-07-30 18:51:33,-59
ohashi02,1998,2022-07-30 18:51:39,-63
ohashi02,2001,2022-07-30 18:51:42,-62
ohashi02,2019,2022-07-30 18:52:00,-61
ohashi02,2022,2022-07-30 18:52:03,-59
ohashi02,2034,2022-07-30 18:52:15,-62
ohashi02,2040,2022-07-30 18:52:21,-60
ohashi02,2049,2022-07-30 18:52:30,-62
ohashi02,2052,2022-07-30 18:52:33,-72
ohashi02,2055,2022-07-30 18:52:36,-62
ohashi02,2076,2022-07-30 18:52:57,-62
ohashi02,2079,2022-07-30 18:53:00,-69
ohashi02,2082,2022-07-30 18:53:03,-62
ohashi02,2085,2022-07-30 18:53:06,-61
ohashi02,2088,2022-07-30 18:53:09,-60
ohashi02,2091,2022-07-30 18:53:12,-60
ohashi02,2094,2022-07-30 18:53:15,-63
ohashi02,2097,2022-07-30 18:53:18,-64
ohashi02,2100,2022-07-30 18:53:21,-78
ohashi02,2103,2022-07-30 18:53:24,-62
ohashi02,2124,2022-07-30 18:53:45,-62
ohashi02,2127,2022-07-30 18:53:48,-61
ohashi02,2130,2022-07-30 18:53:51,-71
ohashi02,2151,2022-07-30 18:54:12,-60
ohashi02,2154,2022-07-30 18:54:15,-68
ohashi02,2160,2022-07-30 18:54:21,-61
ohashi02,2163,2022-07-30 18:54:24,-60
ohashi02,2166,2022-07-30 18:54:27,-66
ohashi02,2169,2022-07-30 18:54:30,-66
ohashi02,2181,2022-07-30 18:54:42,-61
ohashi02,2184,2022-07-30 18:54:45,-61
ohashi02,2187,2022-07-30 18:54:48,-60
ohashi02,2190,2022-07-30 18:54:51,-62
ohashi02,2196,2022-07-30 18:54:57,-71
ohashi02,2199,2022-07-30 18:55:00,-61
ohashi02,2202,2022-07-30 18:55:03,-59
ohashi02,2205,2022-07-30 18:55:06,-61
ohashi02,2208,2022-07-30 18:55:09,-61
ohashi02,2214,2022-07-30 18:55:15,-68
ohashi02,2217,2022-07-30 18:55:18,-67
ohashi02,2226,2022-07-30 18:55:27,-61
ohashi02,2229,2022-07-30 18:55:30,-60
ohashi02,2232,2022-07-30 18:55:33,-62
ohashi02,2238,2022-07-30 18:55:39,-63
ohashi02,2241,2022-07-30 18:55:42,-69
ohashi02,2244,2022-07-30 18:55:45,-60
ohashi02,2253,2022-07-30 18:55:54,-74
ohashi02,2256,2022-07-30 18:55:57,-67
ohashi02,2262,2022-07-30 18:56:03,-71
ohashi02,2268,2022-07-30 18:56:09,-63
ohashi02,2271,2022-07-30 18:56:12,-73
ohashi02,2274,2022-07-30 18:56:15,-66
ohashi02,2277,2022-07-30 18:56:18,-60
ohashi02,2280,2022-07-30 18:56:21,-67
ohashi02,2283,2022-07-30 18:56:24,-62
ohashi02,2289,2022-07-30 18:56:30,-69
ohashi02,2298,2022-07-30 18:56:39,-63
ohashi02,2304,2022-07-30 18:56:45,-63
ohashi02,2307,2022-07-30 18:56:48,-72
ohashi02,2310,2022-07-30 18:56:51,-62
ohashi02,2313,2022-07-30 18:56:54,-61
ohashi02,2316,2022-07-30 18:56:57,-63
ohashi02,2319,2022-07-30 18:57:00,-61
ohashi02,2328,2022-07-30 18:57:09,-64
ohashi02,2337,2022-07-30 18:57:18,-61
ohashi02,2343,2022-07-30 18:57:24,-65
ohashi02,2343,2022-07-30 18:57:24,-62
ohashi02,2346,2022-07-30 18:57:27,-60
ohashi02,2349,2022-07-30 18:57:30,-62
ohashi02,2379,2022-07-30 18:58:00,-69
ohashi02,2382,2022-07-30 18:58:03,-64
ohashi02,2385,2022-07-30 18:58:06,-60
ohashi02,2388,2022-07-30 18:58:09,-61
ohashi02,2391,2022-07-30 18:58:12,-60
ohashi02,2397,2022-07-30 18:58:18,-65
ohashi02,2403,2022-07-30 18:58:24,-70
ohashi02,2421,2022-07-30 18:58:42,-71
ohashi02,2427,2022-07-30 18:58:48,-72
ohashi02,2436,2022-07-30 18:58:57,-60
ohashi02,2439,2022-07-30 18:59:00,-71
ohashi02,2445,2022-07-30 18:59:06,-73
ohashi02,2448,2022-07-30 18:59:09,-70
ohashi02,2451,2022-07-30 18:59:12,-76
ohashi02,2457,2022-07-30 18:59:18,-79
ohashi02,2463,2022-07-30 18:59:24,-61
ohashi02,2487,2022-07-30 18:59:48,-71
ohashi02,2490,2022-07-30 18:59:51,-75
ohashi02,2493,2022-07-30 18:59:54,-66
ohashi02,2499,2022-07-30 19:00:00,-59
ohashi02,2502,2022-07-30 19:00:03,-78
ohashi02,2505,2022-07-30 19:00:06,-70
ohashi02,2508,2022-07-30 19:00:09,-69
ohashi02,2514,2022-07-30 19:00:15,-60
ohashi02,2547,2022-07-30 19:00:48,-75
ohashi02,2574,2022-07-30 19:01:15,-67
ohashi02,2577,2022-07-30 19:01:18,-65
ohashi02,2580,2022-07-30 19:01:21,-70
ohashi02,2586,2022-07-30 19:01:27,-59
ohashi02,2592,2022-07-30 19:01:33,-68
ohashi02,2619,2022-07-30 19:02:00,-68
ohashi02,2622,2022-07-30 19:02:03,-75
ohashi02,2634,2022-07-30 19:02:15,-66
ohashi02,2637,2022-07-30 19:02:18,-69
ohashi02,2643,2022-07-30 19:02:24,-59
ohashi02,2646,2022-07-30 19:02:27,-59
ohashi02,2649,2022-07-30 19:02:30,-69
ohashi02,2652,2022-07-30 19:02:33,-69
ohashi02,2655,2022-07-30 19:02:36,-65
ohashi02,2658,2022-07-30 19:02:39,-66
ohashi02,2661,2022-07-30 19:02:42,-70
ohashi02,2676,2022-07-30 19:02:57,-76
ohashi02,2679,2022-07-30 19:03:00,-77
ohashi02,2691,2022-07-30 19:03:12,-69
ohashi02,2694,2022-07-30 19:03:15,-75
ohashi02,2697,2022-07-30 19:03:18,-59
ohashi02,2700,2022-07-30 19:03:21,-81
ohashi02,2703,2022-07-30 19:03:24,-65
ohashi02,2739,2022-07-30 19:04:00,-60
ohashi02,2742,2022-07-30 19:04:03,-59
ohashi02,2745,2022-07-30 19:04:06,-59
ohashi02,2757,2022-07-30 19:04:18,-62
ohashi02,2760,2022-07-30 19:04:21,-69
ohashi02,2772,2022-07-30 19:04:33,-70
ohashi02,2778,2022-07-30 19:04:39,-75
ohashi02,2787,2022-07-30 19:04:48,-61
ohashi02,2790,2022-07-30 19:04:51,-59
ohashi02,2799,2022-07-30 19:05:00,-68
ohashi02,2802,2022-07-30 19:05:03,-75
ohashi02,2805,2022-07-30 19:05:06,-68
ohashi02,2826,2022-07-30 19:05:27,-62
ohashi02,2865,2022-07-30 19:06:06,-71
ohashi02,2865,2022-07-30 19:06:06,-67
ohashi02,2877,2022-07-30 19:06:18,-68
ohashi02,2886,2022-07-30 19:06:27,-63
ohashi02,2889,2022-07-30 19:06:30,-70
ohashi02,2892,2022-07-30 19:06:33,-70
ohashi02,2898,2022-07-30 19:06:39,-68
ohashi02,2901,2022-07-30 19:06:42,-68
ohashi02,2913,2022-07-30 19:06:54,-76
ohashi02,2922,2022-07-30 19:07:03,-69
ohashi02,2925,2022-07-30 19:07:06,-69
ohashi02,2928,2022-07-30 19:07:09,-74
ohashi02,2934,2022-07-30 19:07:15,-71
ohashi02,2937,2022-07-30 19:07:18,-71
ohashi02,2940,2022-07-30 19:07:21,-61
ohashi02,2943,2022-07-30 19:07:24,-61
ohashi02,2949,2022-07-30 19:07:30,-66
ohashi02,2952,2022-07-30 19:07:33,-61
ohashi02,2970,2022-07-30 19:07:51,-62
ohashi02,2973,2022-07-30 19:07:54,-63
ohashi02,2976,2022-07-30 19:07:57,-68
ohashi02,2979,2022-07-30 19:08:00,-69
ohashi02,3000,2022-07-30 19:08:21,-63
ohashi02,3003,2022-07-30 19:08:24,-71
ohashi02,3006,2022-07-30 19:08:27,-63
ohashi02,3009,2022-07-30 19:08:30,-59
ohashi02,3021,2022-07-30 19:08:42,-62
ohashi02,3024,2022-07-30 19:08:45,-62
ohashi02,3027,2022-07-30 19:08:48,-63
ohashi02,3033,2022-07-30 19:08:54,-62
ohashi02,3036,2022-07-30 19:08:57,-62
ohashi02,3039,2022-07-30 19:09:00,-62
ohashi02,3060,2022-07-30 19:09:21,-76
ohashi02,3063,2022-07-30 19:09:24,-77
ohashi02,3066,2022-07-30 19:09:27,-77
ohashi02,3069,2022-07-30 19:09:30,-62
ohashi02,3072,2022-07-30 19:09:33,-61
ohashi02,3075,2022-07-30 19:09:36,-61
ohashi02,3078,2022-07-30 19:09:39,-61
ohashi02,3081,2022-07-30 19:09:42,-62
ohashi02,3084,2022-07-30 19:09:45,-61
ohashi02,3102,2022-07-30 19:10:03,-62
ohashi02,3105,2022-07-30 19:10:06,-60
ohashi02,3108,2022-07-30 19:10:09,-61
ohashi02,3114,2022-07-30 19:10:15,-69
ohashi02,3117,2022-07-30 19:10:18,-67
ohashi02,3120,2022-07-30 19:10:21,-69
ohashi02,3123,2022-07-30 19:10:24,-64
ohashi02,3126,2022-07-30 19:10:27,-68
ohashi02,3129,2022-07-30 19:10:30,-59
ohashi02,3132,2022-07-30 19:10:33,-59
ohashi02,3135,2022-07-30 19:10:36,-68
ohashi02,3147,2022-07-30 19:10:48,-60
ohashi02,3150,2022-07-30 19:10:51,-60
ohashi02,3153,2022-07-30 19:10:54,-60
ohashi02,3156,2022-07-30 19:10:57,-69
ohashi02,3159,2022-07-30 19:11:00,-63
ohashi02,3171,2022-07-30 19:11:12,-73
ohashi02,3174,2022-07-30 19:11:15,-67
ohashi02,3177,2022-07-30 19:11:18,-63
ohashi02,3186,2022-07-30 19:11:27,-63
ohashi02,3189,2022-07-30 19:11:30,-70
ohashi02,3192,2022-07-30 19:11:33,-71
ohashi02,3225,2022-07-30 19:12:06,-67
ohashi02,3228,2022-07-30 19:12:09,-68
ohashi02,3231,2022-07-30 19:12:12,-62
ohashi02,3243,2022-07-30 19:12:24,-71
ohashi02,3246,2022-07-30 19:12:27,-62
ohashi02,3252,2022-07-30 19:12:33,-60
ohashi02,3279,2022-07-30 19:13:00,-62
ohashi02,3291,2022-07-30 19:13:12,-70
ohashi02,3294,2022-07-30 19:13:15,-69
ohashi02,3300,2022-07-30 19:13:21,-75
ohashi02,3303,2022-07-30 19:13:24,-60
ohashi02,3306,2022-07-30 19:13:27,-61
ohashi02,3309,2022-07-30 19:13:30,-70
ohashi02,3312,2022-07-30 19:13:33,-68
ohashi02,3315,2022-07-30 19:13:36,-61
ohashi02,3318,2022-07-30 19:13:39,-61
ohashi02,3339,2022-07-30 19:14:00,-70
ohashi02,3342,2022-07-30 19:14:03,-62
ohashi02,3345,2022-07-30 19:14:06,-61
ohashi02,3348,2022-07-30 19:14:09,-72
ohashi02,3351,2022-07-30 19:14:12,-71
ohashi02,3354,2022-07-30 19:14:15,-62
ohashi02,3357,2022-07-30 19:14:18,-60
ohashi02,3360,2022-07-30 19:14:21,-61
ohashi02,3363,2022-07-30 19:14:24,-60
ohashi02,3366,2022-07-30 19:14:27,-60
ohashi02,3375,2022-07-30 19:14:36,-74
ohashi02,3378,2022-07-30 19:14:39,-61
ohashi02,3381,2022-07-30 19:14:42,-61
ohashi02,3384,2022-07-30 19:14:45,-61
ohashi02,3399,2022-07-30 19:15:00,-73
ohashi02,3402,2022-07-30 19:15:03,-61
ohashi02,3408,2022-07-30 19:15:09,-60
ohashi02,3411,2022-07-30 19:15:12,-72
ohashi02,3414,2022-07-30 19:15:15,-72
ohashi02,3417,2022-07-30 19:15:18,-73
ohashi02,3420,2022-07-30 19:15:21,-60
ohashi02,3423,2022-07-30 19:15:24,-60
ohashi02,3426,2022-07-30 19:15:27,-68
ohashi02,3429,2022-07-30 19:15:30,-71
ohashi02,3435,2022-07-30 19:15:36,-63
ohashi02,3438,2022-07-30 19:15:39,-68
ohashi02,3459,2022-07-30 19:16:00,-62
ohashi02,3462,2022-07-30 19:16:03,-61
ohashi02,3465,2022-07-30 19:16:06,-60
ohashi02,3474,2022-07-30 19:16:15,-64
ohashi02,3477,2022-07-30 19:16:18,-64
ohashi02,3483,2022-07-30 19:16:24,-60
ohashi02,3486,2022-07-30 19:16:27,-60
ohashi02,3489,2022-07-30 19:16:30,-69
ohashi02,3492,2022-07-30 19:16:33,-69
ohashi02,3507,2022-07-30 19:16:48,-60
ohashi02,3513,2022-07-30 19:16:54,-65
ohashi02,3516,2022-07-30 19:16:57,-69
ohashi02,3519,2022-07-30 19:17:00,-60
ohashi02,3540,2022-07-30 19:17:21,-60
ohashi02,3543,2022-07-30 19:17:24,-60
ohashi02,3552,2022-07-30 19:17:33,-68
ohashi02,3555,2022-07-30 19:17:36,-68
ohashi02,3558,2022-07-30 19:17:39,-65
ohashi02,3561,2022-07-30 19:17:42,-68
ohashi02,3564,2022-07-30 19:17:45,-61
ohashi02,3567,2022-07-30 19:17:48,-61
ohashi02,3570,2022-07-30 19:17:51,-64
ohashi02,3573,2022-07-30 19:17:54,-69
ohashi02,3576,2022-07-30 19:17:57,-66
ohashi02,3579,2022-07-30 19:18:00,-68
ohashi02,3582,2022-07-30 19:18:03,-61
ohashi02,3585,2022-07-30 19:18:06,-69
ohashi02,3588,2022-07-30 19:18:09,-66
ohashi02,3591,2022-07-30 19:18:12,-68
ohashi02,3594,2022-07-30 19:18:15,-68
ohashi02,3597,2022-07-30 19:18:18,-61
ohashi02,3600,2022-07-30 19:18:21,-65
